food_item,calories,proteins,carbohydrates,fats,fibers,sugars,category,sodium,cholesterol,meal_type,water_intake,source_file
Water,106,44.8,34.2,40.7,3.2,32.4,Beverages,416,77.0,Dinner,821.0,Food_2.csv
Tomato,460,34.8,94.8,4.8,5.9,33.2,Vegetables,785,178.0,Snack,960.0,Food_2.csv
Cheese,568,34.6,11.4,15.1,0.2,46.2,Dairy,399,285.0,Lunch,343.0,Food_2.csv
Rice,535,1.6,45.1,6.2,6.5,37.9,Grains,709,257.0,Breakfast,191.0,Food_2.csv
Spinach,71,41.7,25.3,34.1,6.7,43.8,Vegetables,885,16.0,Breakfast,272.0,Food_2.csv
Bread,190,25.0,72.7,37.2,5.6,20.2,Grains,991,246.0,Snack,863.0,Food_2.csv
Paneer,209,19.5,49.2,40.5,8.0,20.8,Dairy,903,103.0,Snack,176.0,Food_2.csv
Nuts,539,41.1,25.1,1.8,3.7,25.4,Snacks,381,175.0,Breakfast,865.0,Food_2.csv
Cookies,392,46.0,52.5,20.4,4.8,33.7,Snacks,568,209.0,Lunch,500.0,Food_2.csv
Eggs,290,33.1,63.7,31.2,7.7,40.4,Meat,938,235.0,Snack,383.0,Food_2.csv
Nuts,560,24.7,8.3,15.2,7.2,13.9,Snacks,774,32.0,Breakfast,100.0,Food_2.csv
Pork Chop,81,16.6,50.4,1.5,4.9,25.0,Meat,433,102.0,Snack,946.0,Food_2.csv
Cheese,281,21.8,5.1,42.7,5.3,41.0,Dairy,729,85.0,Snack,944.0,Food_2.csv
Bread,106,48.3,81.4,19.2,4.8,18.2,Grains,174,17.0,Breakfast,292.0,Food_2.csv
Bread,307,13.7,92.5,29.2,7.9,45.1,Grains,519,30.0,Breakfast,790.0,Food_2.csv
Spinach,442,40.0,14.2,49.8,8.0,24.4,Vegetables,638,212.0,Dinner,418.0,Food_2.csv
Banana,553,22.7,46.8,39.3,8.4,4.0,Fruits,956,122.0,Breakfast,656.0,Food_2.csv
Butter,255,21.9,77.4,32.3,7.9,27.4,Dairy,152,118.0,Lunch,299.0,Food_2.csv
Butter,249,11.3,57.8,45.9,3.4,45.1,Dairy,961,96.0,Snack,116.0,Food_2.csv
Paneer,162,36.6,23.4,13.6,0.2,34.4,Dairy,987,222.0,Lunch,838.0,Food_2.csv
Potato,426,1.5,70.1,15.3,7.9,26.2,Vegetables,547,118.0,Snack,315.0,Food_2.csv
Rice,547,33.8,76.9,28.7,7.6,9.5,Grains,16,125.0,Breakfast,245.0,Food_2.csv
Milkshake,366,43.6,43.9,43.4,6.7,33.6,Beverages,814,176.0,Breakfast,778.0,Food_2.csv
Beef Steak,250,33.5,8.6,18.7,4.6,21.1,Meat,744,115.0,Breakfast,324.0,Food_2.csv
Broccoli,127,9.8,51.5,6.6,5.7,29.2,Vegetables,252,9.0,Snack,975.0,Food_2.csv
Salmon,588,31.9,47.2,7.6,5.6,17.5,Meat,866,243.0,Lunch,998.0,Food_2.csv
Salmon,546,13.7,14.9,41.4,7.5,17.3,Meat,682,176.0,Snack,843.0,Food_2.csv
Beef Steak,309,6.7,64.7,33.5,8.0,14.4,Meat,183,217.0,Dinner,613.0,Food_2.csv
Water,95,47.7,81.2,33.7,4.5,11.5,Beverages,479,12.0,Dinner,432.0,Food_2.csv
Spinach,567,8.3,10.1,23.1,3.0,17.4,Vegetables,203,142.0,Lunch,919.0,Food_2.csv
Bread,299,6.9,19.8,24.4,6.0,0.6,Grains,191,75.0,Lunch,478.0,Food_2.csv
Eggs,296,31.8,31.0,47.1,7.4,48.3,Meat,396,16.0,Lunch,693.0,Food_2.csv
Pasta,340,30.9,72.6,37.1,1.6,46.8,Grains,249,260.0,Lunch,221.0,Food_2.csv
Coffee,146,45.2,92.4,46.2,3.3,32.7,Beverages,248,69.0,Lunch,432.0,Food_2.csv
Chicken Breast,171,30.0,21.4,25.5,6.1,25.1,Meat,935,264.0,Lunch,100.0,Food_2.csv
Apple,463,46.5,73.7,49.1,6.0,21.2,Fruits,984,291.0,Snack,948.0,Food_2.csv
Oats,496,25.1,76.2,39.5,2.2,11.1,Grains,781,57.0,Dinner,854.0,Food_2.csv
Rice,301,5.8,40.9,5.6,5.9,23.3,Grains,971,237.0,Dinner,434.0,Food_2.csv
Chocolate,72,16.0,28.4,17.5,9.5,45.2,Snacks,370,17.0,Dinner,751.0,Food_2.csv
Oats,286,39.9,94.4,44.4,9.2,22.9,Grains,935,45.0,Snack,613.0,Food_2.csv
Apple,512,34.2,72.9,42.3,3.0,14.9,Fruits,706,54.0,Dinner,497.0,Food_2.csv
Salmon,158,40.0,30.0,47.5,8.5,39.2,Meat,405,21.0,Snack,587.0,Food_2.csv
Orange Juice,438,10.6,54.5,45.1,5.4,14.5,Beverages,433,287.0,Breakfast,225.0,Food_2.csv
Orange,364,25.3,95.9,21.5,2.2,29.4,Fruits,246,152.0,Snack,345.0,Food_2.csv
Tomato,59,8.5,69.9,48.3,5.9,18.1,Vegetables,872,170.0,Snack,713.0,Food_2.csv
Cheese,499,44.3,79.2,41.5,8.8,43.7,Dairy,8,195.0,Dinner,626.0,Food_2.csv
Salmon,357,5.9,57.0,48.9,9.0,37.8,Meat,627,105.0,Breakfast,166.0,Food_2.csv
Orange Juice,595,49.7,54.2,19.6,6.2,35.7,Beverages,227,109.0,Lunch,243.0,Food_2.csv
Quinoa,493,11.0,77.5,16.0,5.4,37.3,Grains,792,46.0,Dinner,469.0,Food_2.csv
Nuts,505,30.4,87.4,16.9,8.0,7.9,Snacks,833,279.0,Dinner,462.0,Food_2.csv
Orange,112,24.4,20.1,3.5,4.0,34.9,Fruits,355,93.0,Breakfast,505.0,Food_2.csv
Butter,374,49.4,35.6,24.9,3.4,13.8,Dairy,197,235.0,Snack,449.0,Food_2.csv
Pasta,491,38.2,55.0,13.8,8.3,28.6,Grains,696,225.0,Lunch,844.0,Food_2.csv
Rice,194,36.8,85.1,12.2,7.3,37.0,Grains,357,152.0,Dinner,348.0,Food_2.csv
Tomato,180,34.8,84.5,49.1,5.1,2.9,Vegetables,982,196.0,Dinner,312.0,Food_2.csv
Nuts,506,34.0,19.2,10.4,5.6,4.1,Snacks,164,245.0,Snack,947.0,Food_2.csv
Orange,123,46.0,24.3,4.8,8.0,23.4,Fruits,640,289.0,Lunch,349.0,Food_2.csv
Spinach,421,31.0,22.7,22.2,2.7,14.1,Vegetables,297,169.0,Lunch,196.0,Food_2.csv
Green Tea,476,46.7,12.8,31.0,2.8,47.0,Beverages,368,196.0,Lunch,101.0,Food_2.csv
Broccoli,256,27.2,37.0,37.2,6.4,0.2,Vegetables,717,201.0,Lunch,864.0,Food_2.csv
Beef Steak,120,24.9,68.0,29.9,1.0,25.8,Meat,211,81.0,Dinner,390.0,Food_2.csv
Carrot,196,28.7,55.0,3.2,6.1,17.7,Vegetables,121,260.0,Dinner,186.0,Food_2.csv
Eggs,185,1.6,66.3,29.2,8.0,49.1,Meat,691,56.0,Breakfast,529.0,Food_2.csv
Coffee,355,20.3,39.0,21.3,6.2,10.3,Beverages,882,149.0,Dinner,978.0,Food_2.csv
Yogurt,599,9.8,38.1,20.3,2.3,23.9,Dairy,187,179.0,Snack,720.0,Food_2.csv
Nuts,178,8.5,37.8,44.9,2.1,49.9,Snacks,79,156.0,Breakfast,300.0,Food_2.csv
Yogurt,168,36.5,6.8,25.0,6.8,11.5,Dairy,241,231.0,Snack,440.0,Food_2.csv
Butter,383,8.9,41.2,25.4,8.4,43.6,Dairy,821,68.0,Lunch,829.0,Food_2.csv
Chips,408,9.3,13.0,18.8,0.2,35.8,Snacks,864,247.0,Breakfast,929.0,Food_2.csv
Paneer,549,6.9,75.0,43.1,5.8,39.2,Dairy,437,85.0,Breakfast,411.0,Food_2.csv
Quinoa,279,47.6,47.1,38.7,3.9,24.2,Grains,330,67.0,Breakfast,557.0,Food_2.csv
Bread,123,41.6,30.0,25.3,0.6,13.1,Grains,979,46.0,Breakfast,831.0,Food_2.csv
Beef Steak,192,12.1,28.7,32.3,2.3,48.0,Meat,325,186.0,Snack,802.0,Food_2.csv
Coffee,483,37.3,67.2,48.1,9.4,10.1,Beverages,742,24.0,Snack,335.0,Food_2.csv
Butter,566,2.9,75.9,6.4,5.4,37.9,Dairy,571,52.0,Breakfast,934.0,Food_2.csv
Cheese,305,4.0,28.3,47.5,1.5,37.8,Dairy,940,8.0,Breakfast,116.0,Food_2.csv
Oats,299,28.8,97.0,46.0,0.2,46.0,Grains,141,12.0,Breakfast,450.0,Food_2.csv
Apple,529,36.4,19.4,30.9,8.1,20.5,Fruits,140,128.0,Breakfast,691.0,Food_2.csv
Quinoa,204,3.1,73.5,32.9,3.5,14.2,Grains,953,140.0,Snack,370.0,Food_2.csv
Grapes,471,12.2,14.0,37.5,0.1,33.9,Fruits,629,222.0,Lunch,821.0,Food_2.csv
Chips,494,22.1,43.4,48.2,7.9,8.9,Snacks,542,227.0,Breakfast,646.0,Food_2.csv
Popcorn,78,35.1,42.8,39.1,5.3,40.7,Snacks,944,9.0,Breakfast,694.0,Food_2.csv
Oats,406,5.5,18.9,48.0,7.4,25.9,Grains,427,100.0,Breakfast,325.0,Food_2.csv
Paneer,461,9.1,68.2,28.6,1.0,22.3,Dairy,851,132.0,Snack,431.0,Food_2.csv
Orange,89,43.1,88.5,29.8,2.5,0.0,Fruits,397,245.0,Dinner,207.0,Food_2.csv
Eggs,449,35.4,49.3,3.4,6.9,44.2,Meat,908,288.0,Lunch,536.0,Food_2.csv
Green Tea,399,22.6,38.7,16.0,1.1,46.3,Beverages,249,42.0,Dinner,622.0,Food_2.csv
Cheese,242,29.8,18.4,20.7,4.0,23.9,Dairy,219,108.0,Snack,131.0,Food_2.csv
Quinoa,237,37.1,62.6,44.4,3.6,21.8,Grains,868,169.0,Snack,987.0,Food_2.csv
Quinoa,580,3.3,8.2,27.6,7.7,2.1,Grains,169,180.0,Breakfast,194.0,Food_2.csv
Pork Chop,179,40.6,71.5,38.1,6.8,36.6,Meat,115,122.0,Dinner,175.0,Food_2.csv
Strawberry,356,28.9,34.8,15.4,0.9,5.7,Fruits,611,144.0,Dinner,750.0,Food_2.csv
Beef Steak,196,23.6,30.3,38.8,3.7,8.2,Meat,100,119.0,Dinner,736.0,Food_2.csv
Carrot,242,42.1,79.4,31.0,2.8,29.3,Vegetables,423,78.0,Lunch,795.0,Food_2.csv
Cookies,68,33.1,11.1,45.3,8.3,37.6,Snacks,228,149.0,Snack,237.0,Food_2.csv
Eggs,111,42.4,7.2,48.7,8.9,11.4,Meat,145,212.0,Dinner,516.0,Food_2.csv
Coffee,497,29.6,95.6,39.1,0.3,24.2,Beverages,687,226.0,Lunch,649.0,Food_2.csv
Orange,251,13.2,78.8,35.8,2.4,37.3,Fruits,45,201.0,Snack,944.0,Food_2.csv
Paneer,484,36.5,89.2,4.1,6.9,45.1,Dairy,632,142.0,Dinner,711.0,Food_2.csv
Nuts,108,4.1,56.7,1.1,9.3,5.9,Snacks,396,15.0,Breakfast,563.0,Food_2.csv
Grapes,453,19.8,32.2,8.9,6.3,17.0,Fruits,482,270.0,Lunch,651.0,Food_2.csv
Orange,206,8.9,18.5,5.7,0.2,11.3,Fruits,182,233.0,Dinner,549.0,Food_2.csv
Eggs,361,21.6,42.6,3.8,0.8,17.0,Meat,530,61.0,Dinner,862.0,Food_2.csv
Water,99,47.6,14.1,1.2,0.6,8.0,Beverages,241,70.0,Dinner,566.0,Food_2.csv
Quinoa,142,37.4,8.9,42.5,8.5,21.4,Grains,417,18.0,Dinner,986.0,Food_2.csv
Pork Chop,479,27.7,12.4,11.5,9.8,44.0,Meat,243,43.0,Snack,201.0,Food_2.csv
Beef Steak,148,31.9,54.8,17.5,5.4,34.5,Meat,619,12.0,Lunch,720.0,Food_2.csv
Beef Steak,489,6.8,36.5,43.2,0.6,33.5,Meat,213,37.0,Snack,782.0,Food_2.csv
Orange Juice,217,43.9,30.3,41.6,3.6,20.7,Beverages,407,79.0,Breakfast,554.0,Food_2.csv
Pasta,467,1.0,71.0,38.1,4.9,40.0,Grains,302,289.0,Snack,631.0,Food_2.csv
Tomato,281,19.6,36.5,25.6,7.1,4.2,Vegetables,61,121.0,Snack,507.0,Food_2.csv
Spinach,571,2.6,53.2,24.6,8.4,1.8,Vegetables,250,41.0,Breakfast,178.0,Food_2.csv
Popcorn,495,23.2,60.9,46.9,9.3,48.7,Snacks,92,12.0,Snack,957.0,Food_2.csv
Rice,147,48.5,24.3,14.9,6.2,6.5,Grains,290,15.0,Breakfast,906.0,Food_2.csv
Potato,390,49.4,55.7,25.3,7.4,36.3,Vegetables,683,136.0,Lunch,435.0,Food_2.csv
Grapes,267,18.0,54.1,6.4,1.1,29.7,Fruits,210,288.0,Dinner,751.0,Food_2.csv
Grapes,238,3.4,34.2,7.2,0.8,47.0,Fruits,385,6.0,Snack,672.0,Food_2.csv
Coffee,351,45.9,19.2,1.7,0.2,39.5,Beverages,553,98.0,Dinner,185.0,Food_2.csv
Coffee,113,25.2,63.0,43.2,3.6,11.3,Beverages,397,224.0,Dinner,596.0,Food_2.csv
Pork Chop,444,48.7,77.4,31.4,0.7,22.3,Meat,923,203.0,Snack,397.0,Food_2.csv
Butter,571,14.0,90.7,5.7,4.5,0.3,Dairy,377,19.0,Lunch,191.0,Food_2.csv
Salmon,432,8.4,83.7,43.2,5.5,37.9,Meat,253,119.0,Dinner,133.0,Food_2.csv
Milk,500,24.1,15.6,2.3,7.8,25.2,Dairy,205,272.0,Breakfast,938.0,Food_2.csv
Pasta,479,44.4,18.9,15.9,7.2,29.1,Grains,207,17.0,Breakfast,632.0,Food_2.csv
Green Tea,534,17.4,31.6,43.5,0.1,21.5,Beverages,883,54.0,Breakfast,421.0,Food_2.csv
Cheese,135,37.5,38.0,49.8,7.1,40.3,Dairy,455,221.0,Breakfast,629.0,Food_2.csv
Milk,78,35.3,94.8,40.4,2.4,46.8,Dairy,626,59.0,Lunch,122.0,Food_2.csv
Pasta,53,41.2,82.3,5.8,8.2,31.5,Grains,554,140.0,Snack,457.0,Food_2.csv
Broccoli,420,49.7,36.4,36.2,5.0,40.0,Vegetables,119,198.0,Dinner,488.0,Food_2.csv
Popcorn,576,7.0,23.0,2.7,0.6,17.4,Snacks,595,202.0,Snack,385.0,Food_2.csv
Milk,344,27.9,54.4,4.3,4.1,21.1,Dairy,995,89.0,Lunch,169.0,Food_2.csv
Tomato,373,45.2,51.1,5.7,8.8,24.1,Vegetables,987,14.0,Breakfast,605.0,Food_2.csv
Spinach,106,35.4,21.9,20.3,5.8,42.5,Vegetables,992,52.0,Dinner,837.0,Food_2.csv
Yogurt,52,44.0,17.8,33.6,5.5,35.8,Dairy,151,298.0,Breakfast,274.0,Food_2.csv
Chocolate,436,42.9,64.7,15.2,6.8,40.1,Snacks,659,72.0,Lunch,918.0,Food_2.csv
Yogurt,421,41.9,29.8,28.8,5.0,47.7,Dairy,831,18.0,Lunch,405.0,Food_2.csv
Water,542,7.0,32.0,9.5,6.9,5.3,Beverages,433,182.0,Snack,833.0,Food_2.csv
Strawberry,302,17.8,53.2,39.9,0.4,21.8,Fruits,20,172.0,Snack,324.0,Food_2.csv
Chicken Breast,583,7.1,8.1,44.5,5.3,44.6,Meat,590,74.0,Lunch,184.0,Food_2.csv
Salmon,424,42.8,81.3,1.8,8.2,27.4,Meat,445,65.0,Dinner,686.0,Food_2.csv
Apple,578,28.9,48.4,36.8,3.6,37.2,Fruits,465,80.0,Snack,838.0,Food_2.csv
Butter,288,20.7,61.8,11.0,7.3,2.7,Dairy,160,39.0,Dinner,838.0,Food_2.csv
Orange,133,34.5,97.3,44.6,8.1,20.0,Fruits,530,216.0,Breakfast,307.0,Food_2.csv
Eggs,427,34.3,83.0,43.0,7.3,38.0,Meat,594,102.0,Snack,869.0,Food_2.csv
Carrot,94,28.6,24.8,19.6,6.1,40.8,Vegetables,173,144.0,Dinner,489.0,Food_2.csv
Bread,538,46.6,7.7,4.1,7.6,12.9,Grains,842,129.0,Breakfast,445.0,Food_2.csv
Banana,578,36.5,94.6,2.1,3.6,12.9,Fruits,523,83.0,Snack,175.0,Food_2.csv
Orange Juice,443,49.7,18.4,20.2,8.2,0.7,Beverages,412,149.0,Snack,705.0,Food_2.csv
Pasta,222,39.3,84.6,44.2,0.3,17.2,Grains,173,35.0,Breakfast,982.0,Food_2.csv
Quinoa,223,11.3,98.8,27.0,9.1,0.0,Grains,131,82.0,Lunch,751.0,Food_2.csv
Chicken Breast,575,10.6,32.7,27.4,6.3,26.6,Meat,362,85.0,Breakfast,378.0,Food_2.csv
Nuts,373,22.2,55.8,17.4,6.3,8.4,Snacks,396,220.0,Snack,761.0,Food_2.csv
Popcorn,217,48.6,93.0,30.4,0.6,20.2,Snacks,720,138.0,Snack,814.0,Food_2.csv
Eggs,415,22.0,45.9,21.0,7.5,34.2,Meat,689,150.0,Dinner,793.0,Food_2.csv
Paneer,217,35.0,39.3,7.3,6.4,13.2,Dairy,362,139.0,Lunch,612.0,Food_2.csv
Cheese,430,23.1,34.5,34.6,7.5,40.0,Dairy,849,253.0,Breakfast,844.0,Food_2.csv
Apple,294,39.9,48.1,47.3,9.5,39.3,Fruits,652,220.0,Dinner,968.0,Food_2.csv
Grapes,160,23.1,90.3,44.0,3.2,18.8,Fruits,175,220.0,Breakfast,463.0,Food_2.csv
Pasta,157,36.6,66.1,19.5,3.6,18.2,Grains,809,102.0,Snack,499.0,Food_2.csv
Beef Steak,485,29.5,35.3,30.8,5.5,12.5,Meat,765,21.0,Lunch,747.0,Food_2.csv
Broccoli,519,30.2,35.0,23.8,1.1,3.4,Vegetables,237,1.0,Snack,831.0,Food_2.csv
Oats,532,47.4,11.9,7.7,5.6,23.2,Grains,968,8.0,Lunch,397.0,Food_2.csv
Cookies,590,34.3,75.0,22.3,1.2,2.3,Snacks,915,206.0,Breakfast,994.0,Food_2.csv
Eggs,53,48.9,84.6,36.1,3.7,29.2,Meat,155,239.0,Lunch,392.0,Food_2.csv
Quinoa,469,23.1,63.0,38.5,4.1,30.7,Grains,11,268.0,Dinner,552.0,Food_2.csv
Grapes,580,33.0,40.4,47.6,8.9,6.4,Fruits,390,224.0,Breakfast,723.0,Food_2.csv
Milkshake,453,7.4,85.1,25.4,4.7,9.2,Beverages,358,174.0,Dinner,340.0,Food_2.csv
Cookies,254,41.9,17.2,23.9,4.6,19.1,Snacks,272,262.0,Dinner,773.0,Food_2.csv
Quinoa,569,43.4,6.4,44.4,9.2,41.7,Grains,175,25.0,Lunch,127.0,Food_2.csv
Green Tea,475,5.8,58.0,39.8,7.8,4.6,Beverages,664,152.0,Lunch,833.0,Food_2.csv
Popcorn,51,11.5,26.0,27.4,3.9,38.6,Snacks,631,93.0,Breakfast,209.0,Food_2.csv
Milkshake,506,30.5,46.8,46.6,8.4,18.4,Beverages,401,274.0,Breakfast,719.0,Food_2.csv
Pasta,591,48.3,49.7,49.3,1.1,1.5,Grains,749,98.0,Lunch,969.0,Food_2.csv
Cookies,292,37.5,57.2,21.8,3.4,32.2,Snacks,494,271.0,Breakfast,297.0,Food_2.csv
Salmon,228,44.7,5.0,35.5,8.6,14.3,Meat,741,264.0,Breakfast,320.0,Food_2.csv
Yogurt,366,11.0,17.8,43.8,4.0,27.1,Dairy,296,208.0,Lunch,907.0,Food_2.csv
Grapes,268,36.0,99.6,18.6,8.5,19.6,Fruits,919,170.0,Dinner,398.0,Food_2.csv
Spinach,218,34.2,6.4,8.7,8.1,0.0,Vegetables,628,217.0,Breakfast,353.0,Food_2.csv
Coffee,123,8.0,79.1,44.4,5.9,18.7,Beverages,815,99.0,Dinner,778.0,Food_2.csv
Carrot,147,37.4,50.3,39.7,5.5,12.1,Vegetables,838,252.0,Breakfast,100.0,Food_2.csv
Rice,451,8.6,82.4,8.5,6.6,24.7,Grains,321,154.0,Lunch,622.0,Food_2.csv
Pork Chop,308,2.7,34.8,46.5,2.4,41.9,Meat,839,246.0,Breakfast,572.0,Food_2.csv
Spinach,328,15.7,90.2,37.5,8.7,22.4,Vegetables,398,24.0,Breakfast,359.0,Food_2.csv
Pork Chop,551,42.8,92.9,2.4,4.5,48.5,Meat,739,32.0,Breakfast,118.0,Food_2.csv
Rice,168,6.4,70.5,20.4,2.4,9.3,Grains,293,221.0,Dinner,982.0,Food_2.csv
Popcorn,115,13.1,6.4,46.4,3.4,21.4,Snacks,41,131.0,Lunch,831.0,Food_2.csv
Tomato,284,5.6,56.2,8.9,1.5,24.7,Vegetables,966,250.0,Dinner,366.0,Food_2.csv
Paneer,228,26.2,6.9,38.0,3.0,15.5,Dairy,971,270.0,Snack,264.0,Food_2.csv
Milkshake,369,26.8,94.5,48.3,8.0,8.1,Beverages,407,171.0,Dinner,320.0,Food_2.csv
Rice,279,25.2,48.5,36.6,9.8,1.4,Grains,628,114.0,Dinner,613.0,Food_2.csv
Spinach,91,32.4,62.4,48.4,7.0,39.0,Vegetables,63,268.0,Snack,653.0,Food_2.csv
Grapes,222,14.3,84.6,40.3,7.0,38.2,Fruits,338,94.0,Dinner,643.0,Food_2.csv
Carrot,559,22.0,45.9,8.3,7.3,26.1,Vegetables,79,48.0,Dinner,926.0,Food_2.csv
Spinach,446,48.7,70.1,9.8,1.8,2.1,Vegetables,164,249.0,Lunch,319.0,Food_2.csv
Rice,474,16.2,77.2,25.5,9.4,11.3,Grains,692,56.0,Breakfast,160.0,Food_2.csv
Paneer,283,14.0,83.8,4.6,0.9,1.0,Dairy,692,278.0,Dinner,224.0,Food_2.csv
Strawberry,559,2.6,96.6,18.2,9.1,19.7,Fruits,599,297.0,Lunch,264.0,Food_2.csv
Grapes,536,11.6,59.8,9.8,0.5,45.4,Fruits,983,76.0,Snack,892.0,Food_2.csv
Oats,538,21.4,69.0,4.2,5.6,8.1,Grains,946,298.0,Breakfast,112.0,Food_2.csv
Chips,192,1.8,94.1,25.1,1.9,41.0,Snacks,390,274.0,Lunch,942.0,Food_2.csv
Pork Chop,327,12.7,5.4,24.4,3.5,47.9,Meat,54,134.0,Lunch,646.0,Food_2.csv
Strawberry,158,8.6,30.3,8.2,3.3,4.1,Fruits,0,153.0,Lunch,248.0,Food_2.csv
Quinoa,496,25.7,53.9,40.9,9.0,36.7,Grains,719,38.0,Lunch,871.0,Food_2.csv
Water,78,18.5,33.8,33.2,2.5,28.6,Beverages,592,25.0,Lunch,310.0,Food_2.csv
Paneer,321,21.6,66.7,39.7,2.7,6.5,Dairy,191,157.0,Snack,268.0,Food_2.csv
Water,291,41.5,10.8,19.4,5.8,45.6,Beverages,923,106.0,Snack,676.0,Food_2.csv
Strawberry,518,26.3,51.9,29.0,2.3,8.4,Fruits,56,117.0,Snack,615.0,Food_2.csv
Pork Chop,188,34.9,97.4,39.6,9.6,6.9,Meat,365,141.0,Breakfast,883.0,Food_2.csv
Rice,533,45.2,12.0,38.3,4.1,44.8,Grains,21,294.0,Lunch,175.0,Food_2.csv
Bread,364,31.4,95.1,14.4,0.4,23.5,Grains,913,204.0,Breakfast,825.0,Food_2.csv
Eggs,442,3.4,88.5,25.2,0.9,48.0,Meat,560,257.0,Dinner,732.0,Food_2.csv
Apple,528,44.7,34.9,46.0,9.6,28.8,Fruits,42,119.0,Breakfast,847.0,Food_2.csv
Nuts,569,43.7,25.2,44.6,8.0,39.6,Snacks,875,206.0,Snack,364.0,Food_2.csv
Pork Chop,156,2.7,35.5,13.6,1.5,38.7,Meat,760,38.0,Breakfast,191.0,Food_2.csv
Popcorn,550,6.2,56.3,40.6,7.1,23.8,Snacks,438,6.0,Dinner,595.0,Food_2.csv
Orange Juice,322,13.6,9.4,12.4,5.1,21.2,Beverages,151,53.0,Dinner,922.0,Food_2.csv
Green Tea,317,32.9,27.8,14.4,0.7,2.2,Beverages,832,293.0,Lunch,676.0,Food_2.csv
Yogurt,339,42.1,49.7,45.4,7.8,14.9,Dairy,285,84.0,Dinner,994.0,Food_2.csv
Nuts,363,38.7,5.0,4.6,4.4,39.2,Snacks,435,222.0,Snack,625.0,Food_2.csv
Orange,281,45.4,32.6,14.7,3.3,17.7,Fruits,17,156.0,Breakfast,134.0,Food_2.csv
Rice,555,13.9,53.1,6.8,3.6,7.2,Grains,927,109.0,Lunch,569.0,Food_2.csv
Coffee,119,46.9,16.6,8.5,6.5,32.8,Beverages,389,118.0,Breakfast,884.0,Food_2.csv
Yogurt,551,44.2,38.6,25.5,0.9,29.2,Dairy,823,8.0,Breakfast,731.0,Food_2.csv
Carrot,171,8.5,5.2,30.1,7.2,47.9,Vegetables,170,280.0,Breakfast,855.0,Food_2.csv
Salmon,494,33.1,92.0,46.6,3.6,30.3,Meat,156,55.0,Dinner,723.0,Food_2.csv
Paneer,247,2.6,48.7,7.7,7.9,14.3,Dairy,760,71.0,Lunch,852.0,Food_2.csv
Pork Chop,363,19.8,84.7,16.4,3.6,46.1,Meat,595,54.0,Breakfast,664.0,Food_2.csv
Potato,242,11.6,97.5,14.1,4.4,32.9,Vegetables,505,92.0,Snack,485.0,Food_2.csv
Eggs,589,24.5,24.1,20.8,8.6,2.9,Meat,661,13.0,Dinner,248.0,Food_2.csv
Oats,264,16.7,11.1,4.1,2.6,16.7,Grains,195,169.0,Dinner,412.0,Food_2.csv
Tomato,402,2.4,77.0,25.6,4.2,21.6,Vegetables,883,0.0,Snack,735.0,Food_2.csv
Chips,554,39.7,86.3,38.2,2.5,47.1,Snacks,143,171.0,Dinner,980.0,Food_2.csv
Oats,572,42.3,29.4,40.5,1.8,29.1,Grains,139,202.0,Breakfast,513.0,Food_2.csv
Grapes,154,35.6,48.7,2.1,1.4,37.3,Fruits,594,8.0,Dinner,159.0,Food_2.csv
Banana,217,1.5,89.4,19.5,0.3,40.3,Fruits,656,115.0,Snack,116.0,Food_2.csv
Chocolate,51,44.7,53.3,34.5,2.1,39.9,Snacks,604,78.0,Snack,328.0,Food_2.csv
Yogurt,527,29.5,27.7,2.1,5.5,14.7,Dairy,237,85.0,Snack,394.0,Food_2.csv
Butter,284,39.8,58.5,32.8,8.4,20.5,Dairy,293,179.0,Breakfast,624.0,Food_2.csv
Carrot,348,21.9,79.9,21.8,1.5,48.3,Vegetables,941,163.0,Lunch,132.0,Food_2.csv
Milkshake,173,30.2,63.0,45.4,4.3,40.5,Beverages,532,119.0,Dinner,840.0,Food_2.csv
Milk,377,9.8,88.1,33.2,1.0,26.5,Dairy,427,14.0,Breakfast,988.0,Food_2.csv
Carrot,472,4.2,24.6,32.4,0.1,44.9,Vegetables,753,23.0,Dinner,898.0,Food_2.csv
Orange,131,40.3,29.3,38.3,6.7,5.9,Fruits,863,277.0,Dinner,858.0,Food_2.csv
Chocolate,52,10.5,96.5,27.6,8.3,34.2,Snacks,265,78.0,Lunch,251.0,Food_2.csv
Beef Steak,295,30.7,90.5,28.5,3.9,21.9,Meat,171,55.0,Dinner,181.0,Food_2.csv
Nuts,370,25.3,18.0,18.2,8.3,15.8,Snacks,140,148.0,Snack,125.0,Food_2.csv
Yogurt,317,40.7,93.1,7.8,8.9,27.3,Dairy,908,227.0,Breakfast,835.0,Food_2.csv
Grapes,145,47.2,25.9,12.3,3.2,40.9,Fruits,805,105.0,Snack,936.0,Food_2.csv
Potato,512,5.0,57.1,34.9,1.8,32.3,Vegetables,692,271.0,Lunch,456.0,Food_2.csv
Tomato,199,35.9,81.1,17.7,1.7,20.0,Vegetables,981,231.0,Breakfast,820.0,Food_2.csv
Banana,336,5.6,28.8,10.0,3.0,1.8,Fruits,77,22.0,Lunch,162.0,Food_2.csv
Salmon,293,47.7,66.7,17.6,7.2,18.9,Meat,950,266.0,Dinner,480.0,Food_2.csv
Water,304,9.1,99.9,25.3,3.5,12.2,Beverages,120,124.0,Lunch,979.0,Food_2.csv
